"RPPS","Ano","Grupo","Eficiencia"
"PATY DO ALFERES_RJ",2019,"todos_2019",1
"PELOTAS_RS",2019,"todos_2019",0.449453418524445
"PERDOES_MG",2019,"todos_2019",0.78757977392854
"PIRAPORA_MG",2019,"todos_2019",0.657168347268027
"PORTO FERREIRA_SP",2019,"todos_2019",0.828550707913939
"PORTO UNIAO_SC",2019,"todos_2019",0.857159871264081
"PRUDENTOPOLIS_PR",2019,"todos_2019",0.829115107165543
"QUATIS_RJ",2019,"todos_2019",0.82580930225831
"QUATRO BARRAS_PR",2019,"todos_2019",0.644966291830911
"RIO BRILHANTE_MS",2019,"todos_2019",0.689088807836332
"RIO CLARO_RJ",2019,"todos_2019",0.834823077135461
"RIO NEGRINHO_SC",2019,"todos_2019",0.917084946637984
"RUBIATABA_GO",2019,"todos_2019",0.627308007098592
"SALETE_SC",2019,"todos_2019",0.973045336911995
"SALGUEIRO_PE",2019,"todos_2019",0.759929249998566
"SANTA MARIA DE JETIBA_ES",2019,"todos_2019",0.864582167746127
"SANTO ANTONIO DA PATRULHA_RS",2019,"todos_2019",0.725922877293285
"SAO FIDELIS_RJ",2019,"todos_2019",0.716808173914542
"SAO GONCALO DO AMARANTE_RN",2019,"todos_2019",0.818552112151724
"SAO JOAO DA LAGOA_MG",2019,"todos_2019",1
"SAO JOSE DO CALCADO_ES",2019,"todos_2019",0.940124215220458
"SAO MANUEL_SP",2019,"todos_2019",0.694454539856618
"SARANDI_PR",2019,"todos_2019",0.787635847504936
"SARZEDO_MG",2019,"todos_2019",0.769448713525218
"SIDROLANDIA_MS",2019,"todos_2019",0.71178057074615
"TAIO_SC",2019,"todos_2019",0.876500668436299
"TERRA RICA_PR",2019,"todos_2019",0.797353941570631
"TEUTONIA_RS",2019,"todos_2019",0.640891355338952
"TIJUCAS DO SUL_PR",2019,"todos_2019",0.787357640931002
"TRINDADE_GO",2019,"todos_2019",0.594819311331635
"TRINDADE DO SUL_RS",2019,"todos_2019",0.868373851461527
"URUTAI_GO",2019,"todos_2019",0.927328974996965
"VARRE-SAI_RJ",2019,"todos_2019",0.875414826861654
"VARZEA PAULISTA_SP",2019,"todos_2019",0.75532396232027
"VIRADOURO_SP",2019,"todos_2019",0.847251103928422
"AGUDO_RS",2020,"todos_2020",0.843005394787224
"ALVINOPOLIS_MG",2020,"todos_2020",0.814953704734096
"ANDIRA_PR",2020,"todos_2020",0.736516045011163
"AQUIDAUANA_MS",2020,"todos_2020",0.844865873583249
"ARACARIGUAMA_SP",2020,"todos_2020",1
"ARAPIRACA_AL",2020,"todos_2020",0.460401631847041
"ARAPOTI_PR",2020,"todos_2020",0.884569972404285
"ARMACAO DOS BUZIOS_RJ",2020,"todos_2020",0.596439312272264
"BAHIA_BA",2020,"todos_2020",0.253085257410836
"BALNEARIO BARRA DO SUL_SC",2020,"todos_2020",0.786636669868907
"BARRA VELHA_SC",2020,"todos_2020",0.693565387055371
"BEBERIBE_CE",2020,"todos_2020",0.681776736822693
"BOA VISTA_RR",2020,"todos_2020",0.983205117087186
"BURITAMA_SP",2020,"todos_2020",0.785961730354488
"BURITICUPU_MA",2020,"todos_2020",0.785691486391882
"BURITIS_RO",2020,"todos_2020",0.889253134366551
