"RPPS","Ano","Eff_ch","Tech_ch","Malmquist"
"LIBERATO SALZANO_RS",2019,NA,NA,NA
"LIBERATO SALZANO_RS",2020,0.915509996524134,0.915281818950637,0.837949654886101
"LIBERATO SALZANO_RS",2021,0.939804536488295,1.00954160968165,0.948771784552509
"LIBERATO SALZANO_RS",2022,1.04037443779247,Inf,Inf
"LIBERATO SALZANO_RS",2023,1.27757205165714,0.926152531104683,1.18322658931087
"LIBERATO SALZANO_RS",2024,0.917679911097987,0.87542649084416,0.803361304290692
"MATA_RS",2019,NA,NA,NA
"MATA_RS",2020,0.863144939318863,0.985389399337928,0.850533873296986
"MATA_RS",2021,0.949415145342929,0.917018263839439,0.870631028245242
"MATA_RS",2022,0.942812535259864,Inf,Inf
"MATA_RS",2023,1.08405028014605,0.968892476291275,1.05032816035495
"MATA_RS",2024,1.00730565134319,0.826544430264894,0.832582875692062
"NOVA ESPERANCA DO SUL_RS",2019,NA,NA,NA
"NOVA ESPERANCA DO SUL_RS",2020,0.927529395406197,0.992252764276823,0.920343606539809
"NOVA ESPERANCA DO SUL_RS",2021,1.09906572147299,0.883384206820067,0.97089730060654
"NOVA ESPERANCA DO SUL_RS",2022,0.910655149597096,Inf,Inf
"NOVA ESPERANCA DO SUL_RS",2023,1.09811052014853,1.41712409357238,1.55615887550778
"NOVA ESPERANCA DO SUL_RS",2024,1,0.754382219008328,0.754382219008328
"NOVO HORIZONTE DO OESTE_RO",2019,NA,NA,NA
"NOVO HORIZONTE DO OESTE_RO",2020,1.28895607668232,0.93880479763761,1.21007814873352
"NOVO HORIZONTE DO OESTE_RO",2021,0.743077201723237,0.984179209069353,0.731321132669444
"NOVO HORIZONTE DO OESTE_RO",2022,0.886493391383536,Inf,Inf
"NOVO HORIZONTE DO OESTE_RO",2023,1.08848052119317,Inf,Inf
"NOVO HORIZONTE DO OESTE_RO",2024,1.07307520740977,0.713155807680355,0.765269816242078
"NOVO ITACOLOMI_PR",2019,NA,NA,NA
"NOVO ITACOLOMI_PR",2020,1,0.938954624678922,0.938954624678922
"NOVO ITACOLOMI_PR",2021,1,0.881027587372662,0.881027587372662
"NOVO ITACOLOMI_PR",2022,1,Inf,Inf
"NOVO ITACOLOMI_PR",2023,0.906880292929522,1.27065921439403,1.15233580056325
"NOVO ITACOLOMI_PR",2024,0.906090290096533,0.763909653366899,0.692171119426756
"PARISI_SP",2019,NA,NA,NA
"PARISI_SP",2020,0.8997490301749,1.00417051859374,0.903501450234944
"PARISI_SP",2021,0.937352698011142,0.852818598379579,0.799391814105179
"PARISI_SP",2022,0.780447573565994,Inf,Inf
"PARISI_SP",2023,1.22609998059193,1.22776712732337,1.50536525098259
"PARISI_SP",2024,1.07323072228496,0.762693427463138,0.818546018038253
"PASSA QUATRO_MG",2019,NA,NA,NA
"PASSA QUATRO_MG",2020,0.992682172774678,0.978146078961034,0.970988174954071
"PASSA QUATRO_MG",2021,0.956931415704288,0.966468036671791,0.924843626565281
"PASSA QUATRO_MG",2022,1.0618109895488,0.82360680656874,0.874514758281884
"PASSA QUATRO_MG",2023,0.983077368796172,0.924531756317309,0.908886246368924
"PASSA QUATRO_MG",2024,1.24821548792551,0.965743846155652,1.20545642614023
"RAFARD_SP",2019,NA,NA,NA
"RAFARD_SP",2020,0.697210439870003,0,0
"RAFARD_SP",2021,1.17609990984226,0,0
"RAFARD_SP",2022,1.12793102458017,Inf,Inf
"RAFARD_SP",2023,1.03337835078728,Inf,Inf
"RAFARD_SP",2024,0.869920387356424,0.814804699095419,0.708815219456921
"SAO JOAO DA LAGOA_MG",2019,NA,NA,NA
"SAO JOAO DA LAGOA_MG",2020,1,1.03903141506928,1.03903141506928
"SAO JOAO DA LAGOA_MG",2021,1,0,0
"SAO JOAO DA LAGOA_MG",2022,1,Inf,Inf
"SAO JOAO DA LAGOA_MG",2023,1,0.95563512155655,0.95563512155655
"SAO JOAO DA LAGOA_MG",2024,1,0.906200798556068,0.906200798556068
"SAO JOSE DO CALCADO_ES",2019,NA,NA,NA
"SAO JOSE DO CALCADO_ES",2020,1.01916976792864,0.833766671758926,0.849749785363176
"SAO JOSE DO CALCADO_ES",2021,1,0,0
"SAO JOSE DO CALCADO_ES",2022,0.988035306721811,Inf,Inf
"SAO JOSE DO CALCADO_ES",2023,1.01210958069696,Inf,Inf
"SAO JOSE DO CALCADO_ES",2024,0.910721732547635,0.649597041256435,0.591602142870878
"SAO JOSE DO SERIDO_RN",2019,NA,NA,NA
"SAO JOSE DO SERIDO_RN",2020,0.86037087580847,0.978146078961034,0.841568398624325
"SAO JOSE DO SERIDO_RN",2021,0.875187732555449,0.966468036671791,0.845840969602102
"SAO JOSE DO SERIDO_RN",2022,0.928641141163199,0.823606806568741,0.764835164721774
"SAO JOSE DO SERIDO_RN",2023,1.62847048334074,0.924531756317309,1.50557267607391
"SAO JOSE DO SERIDO_RN",2024,0.758921443674224,0.965743846155651,0.732923713943945
"TAIO_SC",2019,NA,NA,NA
"TAIO_SC",2020,1,NA,NA
"TAIO_SC",2021,1,NA,NA
"TAIO_SC",2022,1,Inf,Inf
"TAIO_SC",2023,1,Inf,Inf
"TAIO_SC",2024,1,NA,NA
"VERA_MT",2019,NA,NA,NA
"VERA_MT",2020,0.825035655569284,1.19491116442731,0.985844315890344
"VERA_MT",2021,1.11474345804451,0.989980305806055,1.1035740694902
"VERA_MT",2022,1.18008758200052,Inf,Inf
"VERA_MT",2023,0.964948116984702,Inf,Inf
"VERA_MT",2024,1.32072765995054,0.761062009020316,1.00515564625066
