"RPPS","Ano","Eff_ch","Tech_ch","Malmquist"
"ACREUNA_GO",2019,NA,NA,NA
"ACREUNA_GO",2020,1.43862070561408,0.884485301339906,1.2724388683189
"ACREUNA_GO",2021,0.77619297536708,0.637333149836571,0.494693513871721
"ACREUNA_GO",2022,0.947127442597944,1.07136821693535,1.0147222393867
"ACREUNA_GO",2023,0.754579782890782,1.45972205820205,1.10147675375899
"ACREUNA_GO",2024,0.873161154965455,0.917557898223854,0.801175914160816
"ALHANDRA_PB",2019,NA,NA,NA
"ALHANDRA_PB",2020,1.5903825711277,1.08723640201356,1.72912182445796
"ALHANDRA_PB",2021,0.427632870918591,0.71468202762662,0.305621527267891
"ALHANDRA_PB",2022,0.731102788379773,0.918178525063289,0.671282879904197
"ALHANDRA_PB",2023,0.892469679602071,0.991016675015625,0.884452334431504
"ALHANDRA_PB",2024,0.441057686769854,1.63553953709457,0.721367284851569
"ALTINHO_PE",2019,NA,NA,NA
"ALTINHO_PE",2020,0.803804405332305,1.09041555010784,0.876480822819535
"ALTINHO_PE",2021,1.0908094768481,0.716606741230547,0.781681424507516
"ALTINHO_PE",2022,0.945029549121103,0.899980075439053,0.850507764910145
"ALTINHO_PE",2023,0.835585531660318,0.991016675015637,0.828079195277182
"ALTINHO_PE",2024,0.433502555496977,1.75808538302876,0.762134506324848
"ANDIRA_PR",2019,NA,NA,NA
"ANDIRA_PR",2020,0.851111022939995,0.94777014554171,0.806657618083993
"ANDIRA_PR",2021,1.18276172829758,0.620514615772643,0.73392093938516
"ANDIRA_PR",2022,1.36296701630911,1.00277603248169,1.36675065701786
"ANDIRA_PR",2023,0.877915018254939,1.49819138335654,1.31528471566885
"ANDIRA_PR",2024,0.512146296711372,1.16086313591048,0.594531756045302
"AQUIDAUANA_MS",2019,NA,NA,NA
"AQUIDAUANA_MS",2020,2.51020725250989,0.476758319484313,1.19676219126395
"AQUIDAUANA_MS",2021,0.778831861942713,0,0
"AQUIDAUANA_MS",2022,0.757423001863208,Inf,Inf
"AQUIDAUANA_MS",2023,0.660684105284,1.65542340754387,1.09371193287931
"AQUIDAUANA_MS",2024,0.388269267533531,1.14443342607962,0.444348328084822
"ARACARIGUAMA_SP",2019,NA,NA,NA
"ARACARIGUAMA_SP",2020,1.71317480076311,0.910268304353217,1.55944872095129
"ARACARIGUAMA_SP",2021,0.422587747564426,0.614661496896868,0.259748417488226
"ARACARIGUAMA_SP",2022,1.65029682413568,0.769944834105647,1.27063751448423
"ARACARIGUAMA_SP",2023,0.814112197204478,1.11503495714866,0.907763558924099
"ARACARIGUAMA_SP",2024,1.29654972923489,1.57535236046878,2.04252267641534
"ARAGUATINS_TO",2019,NA,NA,NA
"ARAGUATINS_TO",2020,1.20951797982301,1.14410900942542,1.38382041777755
"ARAGUATINS_TO",2021,0.663627429088856,0.481713079685454,0.319678012630133
"ARAGUATINS_TO",2022,0.859500712741692,1.20721502885429,1.03760217773274
"ARAGUATINS_TO",2023,1.75319180047279,1.45994541620127,2.5595643328219
"ARAGUATINS_TO",2024,0.936844856499222,0.829919091869965,0.777505432528882
"ARCOVERDE_PE",2019,NA,NA,NA
"ARCOVERDE_PE",2020,0.780573141710554,1.08686241282857,0.848375608188708
"ARCOVERDE_PE",2021,1.25658264291007,0.707498269204766,0.889030044971624
"ARCOVERDE_PE",2022,0.711864059682937,0.900879930462043,0.641304044585592
"ARCOVERDE_PE",2023,1.2872133448169,0.991016675015637,1.2756498890162
"ARCOVERDE_PE",2024,0.533545009391653,1.75808538302895,0.938017682199507
"ARMACAO DOS BUZIOS_RJ",2019,NA,NA,NA
"ARMACAO DOS BUZIOS_RJ",2020,0.904787222504943,0.677659710256806,0.61313784704676
"ARMACAO DOS BUZIOS_RJ",2021,1.09139109881284,0.679491569983824,0.741591051198706
"ARMACAO DOS BUZIOS_RJ",2022,1.91215975295494,Inf,Inf
"ARMACAO DOS BUZIOS_RJ",2023,1.21368302726142,Inf,Inf
"ARMACAO DOS BUZIOS_RJ",2024,1.560007609847,NA,NA
"BARRA VELHA_SC",2019,NA,NA,NA
"BARRA VELHA_SC",2020,0.809723180790301,0.996513221574185,0.806899855472639
"BARRA VELHA_SC",2021,1.33824770055996,0.599088552431643,0.80172887772344
"BARRA VELHA_SC",2022,1.12049459927699,1.17817080644375,1.32013402564604
"BARRA VELHA_SC",2023,0.648418497530604,1.29385882517422,0.838961995436183
"BARRA VELHA_SC",2024,0.637228798334434,1.66391089823527,1.06029194221803
"BEBERIBE_CE",2019,NA,NA,NA
"BEBERIBE_CE",2020,1.15749499369427,0.807116805918805,0.934233662177529
"BEBERIBE_CE",2021,0.969313774795862,0.636983462133268,0.617436844162935
"BEBERIBE_CE",2022,1.38279041500371,Inf,Inf
"BEBERIBE_CE",2023,0.782736545502702,1.33701762629431,1.04653255808183
"BEBERIBE_CE",2024,0.649487755588943,1.64775872104484,1.07019911348352
"BELEM DE SAO FRANCISCO_PE",2019,NA,NA,NA
"BELEM DE SAO FRANCISCO_PE",2020,0.960202488786844,1.09078945784558,1.04737875216578
"BELEM DE SAO FRANCISCO_PE",2021,1.14012699468801,0.718609402485391,0.819305978410215
"BELEM DE SAO FRANCISCO_PE",2022,0.919007392267591,0.898412513500377,0.825647741212554
"BELEM DE SAO FRANCISCO_PE",2023,0.818992009058368,0.991016675015638,0.811634737681401
"BELEM DE SAO FRANCISCO_PE",2024,0.689710005543104,1.75808538302894,1.21256907927414
"BIGUACU_SC",2019,NA,NA,NA
"BIGUACU_SC",2020,0.90125378142145,NA,NA
